"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-12-31,77500,"45209","OH","Cincinnati","Hamilton","Cincinnati",6379,242800,-0.000411692054343351,0.00914380714879468,0.0607252075141983,0.0665876939644396,0.0326986313837323,"2017-11","2017-Q4",242900,-0.000411692054343351,"2017-11"
2017-12-31,58874,"02723","MA","Providence","Bristol","Fall River",6380,222100,0.00452284034373587,0.0132299270072993,0.0339851024208566,0.0611097304350212,0.00131518167652933,"2006-06","2006-Q2",244000,-0.0897540983606557,"2004-11"
2017-12-31,98558,"96022","CA","Red Bluff","Tehama","Cottonwood",6381,229400,0.00835164835164835,0.0366018978761862,0.0986590038314176,0.0930882243875144,0.0140632671245395,"2006-04","2006-Q2",243600,-0.0582922824302135,"2005-04"
2017-12-31,72303,"32922","FL","Melbourne","Brevard","Cocoa",6382,81400,0.0238993710691824,0.0911528150134048,0.341021416803954,0.144787326190085,-0.0211494542941952,"2006-08","2006-Q3",122300,-0.334423548650859,"2004-08"
2017-12-31,74625,"38063","TN",,"Lauderdale","Ripley",6383,65300,0.0061633281972265,0.015552099533437,-0.013595166163142,0.0515014933192499,-0.0037499671124761,"2006-02","2006-Q1",72100,-0.0943134535367545,"2005-01"
2017-12-31,93115,"79903","TX","El Paso","El Paso","El Paso",6384,95500,0,0.0181236673773987,0.0790960451977401,0.0135154712066599,0.00718711471969513,"2009-07","2009-Q3",96400,-0.00933609958506224,"2009-05"
2017-12-31,74567,"37932","TN","Knoxville","Knox","Knoxville",6385,243100,0.00454545454545455,0.0192872117400419,0.0510159965412884,0.0401150459906419,0.0179897402836953,"2017-12","2017-Q4",243100,0,"2017-12"
2017-12-31,82766,"56304","MN","St. Cloud","Stearns","Saint Cloud",6386,177300,0.00624290578887628,0.0183802412406663,0.131461391193363,0.0668329379221964,0.00624416234218983,"2017-12","2017-Q4",177300,0,"2017-12"
2017-12-31,63821,"14904","NY","Elmira","Chemung","Town of Elmira",6387,63100,0.00317965023847377,0.00798722044728434,0.0954861111111111,0.00320006543374984,0.0129164812010256,"2017-12","2017-Q4",63100,0,"2017-12"
2017-12-31,61079,"08406","NJ","Atlantic City","Atlantic","Ventnor City",6388,233000,-0.00171379605826907,0.020586946999562,-0.00935374149659864,-0.0268014135682617,-0.0392119001704592,"2006-09","2006-Q3",386000,-0.396373056994819,"2003-12"
2017-12-31,76709,"43506","OH",,"Williams","Bryan",6389,111900,0.0017905102954342,0.00539083557951483,0.0284926470588235,0.0447540875110615,0.00667281442441237,"2006-10","2006-Q4",113600,-0.0149647887323944,"2006-07"
2017-12-31,75351,"39562","MS","Gulfport","Jackson","Moss Point",6390,132900,0.0423529411764706,0.0615015974440895,0.0875613747954174,0.0240675264589703,,"2010-09","2010-Q3",139000,-0.0438848920863309,
2017-12-31,62913,"13039","NY","Syracuse","Onondaga","Cicero",6391,160900,0.00249221183800623,0.000621890547263682,0.0100439422473321,0.021733515041642,0.00663750510794037,"2017-12","2017-Q4",160900,0,"2017-12"
2017-12-31,84487,"60436","IL","Chicago","Will","Joliet",6392,120700,0.00583333333333333,0.0289855072463768,0.0883678990081154,0.0777693667123893,-0.0120089367425824,"2006-10","2006-Q4",140800,-0.142755681818182,"2004-06"
2017-12-31,67160,"22124","VA","Washington","Fairfax","Oakton",6393,738400,0.00162778079218665,-0.002431775195893,-0.00619111709286676,0.0181167512753293,0.0091224146369373,"2005-12","2005-Q4",768600,-0.0392922196200885,"2005-08"
2017-12-31,78259,"46774","IN","Fort Wayne","Allen","New Haven",6394,111600,-0.00357142857142857,0.0117860380779692,0.0720461095100865,0.0282269744515435,0.00717483183300271,"2017-11","2017-Q4",112000,-0.00357142857142857,"2017-10"
2017-12-31,84571,"60542","IL","Chicago","Kane","North Aurora",6395,239700,0.000835073068893528,0.00461022632020117,0.0256739409499358,0.044617420086996,-0.00763742761470321,"2007-03","2007-Q1",266300,-0.0998873450995118,"2004-09"
2017-12-31,82159,"55306","MN","Minneapolis-St Paul","Dakota","Burnsville",6396,283200,0.000353232073472271,0.00106044538706257,0.0238611713665944,0.0541122772675366,0.00385890123179866,"2006-06","2006-Q2",288200,-0.0173490631505899,"2006-04"
2017-12-31,98904,"96768","HI","Kahului","Maui","Makawao",6397,663400,0.0120518688024409,0.026458301098561,0.022976098689283,0.0850448297495743,0.00317503720048862,"2006-04","2006-Q2",669200,-0.0086670651524208,"2006-03"
2017-12-31,93581,"80903","CO","Colorado Springs","El Paso","Colorado Springs",6398,232800,0.00388098318240621,0.0188183807439825,0.0924448615673393,0.0823875691669906,0.0308512019679585,"2017-12","2017-Q4",232800,0,"2017-12"
2017-12-31,90702,"75116","TX","Dallas-Fort Worth","Dallas","Duncanville",6399,162800,0.0136986301369863,0.0422535211267606,0.125864453665284,0.116819432309077,0.0362748423708628,"2017-12","2017-Q4",162800,0,"2017-12"
2017-12-31,74362,"37398","TN","Tullahoma","Franklin","Winchester",6400,144300,-0.0020746887966805,-0.0027643400138217,0.0641592920353982,0.0504888479934829,0.0146241019408413,"2017-10","2017-Q4",144900,-0.0041407867494824,"2017-09"
2017-12-31,67804,"23707","VA","Virginia Beach","Portsmouth City","Portsmouth",6401,138700,0.00289226319595083,0.00507246376811594,-0.0190947666195191,0.0177814894395671,-0.0241989651485427,"2007-12","2007-Q4",177200,-0.217268623024831,"2005-06"
2017-12-31,80284,"50313","IA","Des Moines","Polk","Des Moines",6402,110000,0.00548446069469835,0.0261194029850746,0.0805500982318271,0.0502142498930362,0.0107961383187112,"2017-12","2017-Q4",110000,0,"2017-12"
2017-12-31,84339,"60084","IL","Chicago","Lake","Wauconda",6403,207100,0.0019351717464925,0.004364694471387,0.00485201358563804,0.034967527040807,-0.023015999552688,"2006-10","2006-Q4",268700,-0.229251953851879,"2002-11"
2017-12-31,79852,"49660","MI",,"Manistee","Manistee",6404,125700,0.0056,0.0219512195121951,0.0716112531969309,0.0501903803023509,0.0105292413840243,"2005-05","2005-Q2",150200,-0.163115845539281,"2004-02"
2017-12-31,89339,"72058","AR","Little Rock","Faulkner","Greenbrier",6405,141400,0.00141643059490085,0.00283687943262411,0.0343818580833943,0.0106577865062099,0.0175676622539789,"2017-08","2017-Q3",141600,-0.00141242937853107,"2017-07"
2017-12-31,60096,"06029","CT","Hartford","Tolland","Ellington",6406,238100,-0.000419815281276238,-0.00125838926174497,0.0183917878528657,0.00968285070744268,-0.0119441120129625,"2007-04","2007-Q2",279200,-0.147206303724928,"2004-08"
2017-12-31,98426,"95817","CA","Sacramento","Sacramento","Sacramento",6407,334200,0.00511278195488722,0.0192131747483989,0.106622516556291,0.176131815945119,0.0284294541422905,"2017-12","2017-Q4",334200,0,"2017-12"
2017-12-31,91260,"76115","TX","Dallas-Fort Worth","Tarrant","Fort Worth",6408,85100,0.0130952380952381,0.0378048780487805,0.116797900262467,0.0952346119454217,0.0220857793581193,"2017-12","2017-Q4",85100,0,"2017-12"
2017-12-31,62925,"13057","NY","Syracuse","Onondaga","Town of Manlius",6409,125000,0.00482315112540193,0.0170870626525631,0.0495382031905961,0.027960499282939,0.0143505594795788,"2017-12","2017-Q4",125000,0,"2017-12"
2017-12-31,62082,"11370","NY","New York","Queens","New York",6410,654200,-0.00968816227671813,-0.0232905344879068,0.053292545483819,0.0829530821671818,0.0138908139554637,"2017-09","2017-Q3",669800,-0.0232905344879068,"2017-04"
2017-12-31,63102,"13413","NY","Utica","Oneida","New Hartford",6411,156900,0.0051249199231262,0.012911555842479,0.0090032154340836,0.0207324886514593,0.00674454011717351,"2017-04","2017-Q2",158700,-0.0113421550094518,"2017-01"
2017-12-31,70670,"29693","SC","Seneca","Oconee","Westminster",6412,140700,0.0144196106705119,0.0262582056892779,0.10093896713615,0.0570788377941938,,"2017-12","2017-Q4",140700,0,"2017-12"
2017-12-31,87600,"67460","KS","McPherson","McPherson","McPherson",6413,129200,-0.00462249614791988,-0.0038550501156515,-0.0144927536231884,0.0271569618109204,,"2010-03","2010-Q1",135000,-0.042962962962963,
2017-12-31,62230,"11754","NY","New York","Suffolk","Kings Park",6414,440400,0.00731930466605672,0.0268127768710655,0.0757205666829507,0.0321789475906473,-0.000768764913716691,"2006-07","2006-Q3",491700,-0.104331909701037,"2004-10"
2017-12-31,70642,"29662","SC","Greenville","Greenville","Mauldin",6415,168300,0.00238237045860631,0.0169184290030211,0.0816195372750643,0.0520301534403822,0.0229762095128514,"2017-12","2017-Q4",168300,0,"2017-12"
2017-12-31,87509,"67214","KS","Wichita","Sedgwick","Wichita",6416,75400,0.0148048452220727,0.0189189189189189,0.0927536231884058,,,"2017-12","2017-Q4",75400,0,"2017-12"
2017-12-31,77497,"45206","OH","Cincinnati","Hamilton","Cincinnati",6417,171200,0.00705882352941176,0.026378896882494,0.0693316677076827,0.0543424173777549,0.0129703323846786,"2017-12","2017-Q4",171200,0,"2017-12"
2017-12-31,63963,"15232","PA","Pittsburgh","Allegheny","Pittsburgh",6418,359100,-0.00055663790704147,0.00955861681192016,0.0219123505976096,0.057132196790856,0.0446996895525331,"2017-04","2017-Q2",361200,-0.00581395348837209,"2017-03"
2017-12-31,75858,"41001","KY","Cincinnati","Campbell","Alexandria",6419,171100,0.00706297822248381,0.0382281553398058,0.107443365695793,0.045303756093118,0.0204820273120401,"2017-12","2017-Q4",171100,0,"2017-12"
2017-12-31,74377,"37416","TN","Chattanooga","Hamilton","Chattanooga",6420,139100,-0.00143575017946877,0.00360750360750361,0.0741312741312741,0.0400546976096716,0.0140378737738656,"2017-11","2017-Q4",139300,-0.00143575017946877,"2017-10"
2017-12-31,66245,"20151","VA","Washington","Loudoun","Chantilly",6421,505300,0.00557213930348259,0.00757726819541376,0.000395961195802811,0.0297526334177822,0.00854149880637856,"2005-12","2005-Q4",562400,-0.101529160739687,"2005-04"
2017-12-31,72674,"33549","FL","Tampa","Hillsborough","Lutz",6422,246700,0.00776143790849673,0.0131416837782341,0.017319587628866,0.0818099768034617,0.0073409973405496,"2006-08","2006-Q3",275300,-0.103886669088267,"2005-11"
2017-12-31,70946,"30179","GA","Atlanta","Carroll","Temple",6423,127400,0.00473186119873817,0.00711462450592885,0.0907534246575342,0.137833177804048,0.00360254628343459,"2017-12","2017-Q4",127400,0,"2017-12"
2017-12-31,74902,"38606","MS",,"Panola","Batesville",6424,111500,-0.00623885918003565,0.00722673893405601,0.0752169720347155,0.0095976257321686,,"2017-11","2017-Q4",112200,-0.00623885918003565,"2017-10"
2017-12-31,96490,"91746","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","West Puente Valley",6425,456900,0.00307354555433589,0.0148822745446468,0.0675233644859813,0.0918844233987544,0.00480849913259473,"2007-04","2007-Q2",469500,-0.0268370607028754,"2006-06"
2017-12-31,58678,"02188","MA","Boston","Norfolk","Weymouth",6426,375400,0.00293881912904088,0.00995426419155233,0.0471408647140865,0.065309095619007,0.0176644099468148,"2017-12","2017-Q4",375400,0,"2017-12"
2017-12-31,64675,"16648","PA","Altoona","Blair","Frankstown Township",6427,154900,0.000645994832041344,-0.0076873798846893,0.0319786808794137,0.0139971028084858,0.0188607428558112,"2017-09","2017-Q3",156100,-0.0076873798846893,"2017-07"
2017-12-31,99722,"98332","WA","Seattle","Pierce","Gig Harbor",6428,497300,0.00525571053163533,0.012006512006512,0.052932458183358,0.0756208825346949,0.00721575604705782,"2017-12","2017-Q4",497300,0,"2017-12"
2017-12-31,66138,"20015","DC","Washington","District of Columbia","Washington",6429,973700,-0.000513241634161363,-0.00875496284230887,-0.0210134727528655,0.0288321691746589,0.0159124710818919,"2017-03","2017-Q1",1018600,-0.04408010995484,"2015-07"
2017-12-31,96847,"92377","CA","Riverside","San Bernardino","Rialto",6430,383400,0.00894736842105263,0.019952114924182,0.0736488378605433,0.11032151746146,0.00189758952305441,"2006-05","2006-Q2",439300,-0.127247894377419,"2005-08"
2017-12-31,68558,"25314","WV","Charleston","Kanawha","Charleston",6431,173200,-0.00172910662824207,0.00405797101449275,-0.0175836642087351,0.0239101627269489,0.0148917660180961,"2017-02","2017-Q1",176800,-0.0203619909502262,"2016-07"
2017-12-31,70298,"29078","SC","Columbia","Kershaw","Lugoff",6432,120000,0.0169491525423729,0.0273972602739726,0.0300429184549356,0.0417619195923318,0.0247202987166428,"2017-03","2017-Q1",123600,-0.029126213592233,"2017-02"
2017-12-31,66583,"20724","MD","Washington","Prince Georges","Laurel",6433,303600,0.00396825396825397,0.0123374458152718,0.0347648261758691,0.0398642436148728,-0.0116368430811592,"2007-03","2007-Q1",361100,-0.159235668789809,"2005-07"
2017-12-31,62636,"12524","NY","New York","Dutchess","Town of Fishkill",6434,258300,0.0034965034965035,0.0133385641428011,0.045748987854251,0.0292728599954701,-0.0183958140779329,"2005-12","2005-Q4",331700,-0.221284293035876,"2004-03"
2017-12-31,100078,"99037","WA","Spokane","Spokane","Spokane Valley",6435,267600,0.0056369785794814,0.0174904942965779,0.0738362760834671,0.0667712375848459,0.0183080849056039,"2017-12","2017-Q4",267600,0,"2017-12"
2017-12-31,91217,"76058","TX","Dallas-Fort Worth","Johnson","Joshua",6436,186400,0.00593631948192121,0.0208105147864184,0.0843513670738802,0.0806152110529628,0.0321020606100277,"2017-12","2017-Q4",186400,0,"2017-12"
2017-12-31,87078,"66067","KS","Ottawa","Franklin","Ottawa",6437,99200,-0.0139165009940358,-0.0255402750491159,0.0247933884297521,0.0230896243378094,,"2017-09","2017-Q3",101800,-0.0255402750491159,"2017-07"
2017-12-31,93043,"79714","TX","Andrews","Andrews","Andrews",6438,144600,-0.00481761871988988,-0.00550206327372765,0.0262597586941093,-0.0174441797093219,,"2013-07","2013-Q3",163400,-0.115055079559364,
2017-12-31,97063,"92865","CA","Los Angeles-Long Beach-Anaheim","Orange","Orange",6439,635300,0.00793273044581945,0.0145320983711274,0.0311637721149164,0.0787923646276152,0.00780133046256704,"2006-07","2006-Q3",657500,-0.0337642585551331,"2005-11"
2017-12-31,70015,"28539","NC","Jacksonville","Onslow","Hubert",6440,129700,0,0.00620636152055857,0.00231839258114374,-0.0233984166592178,-0.00732872287663011,"2010-05","2010-Q2",153100,-0.152841280209014,"2006-12"
2017-12-31,81784,"54603","WI","La Crosse","La Crosse","La Crosse",6441,110700,0.00180995475113122,0.0202764976958525,0.105894105894106,0.0486406174871208,0.0146670753686364,"2017-12","2017-Q4",110700,0,"2017-12"
2017-12-31,88419,"70006","LA","New Orleans","Jefferson","Metairie",6442,239600,-0.0066334991708126,-0.00950806118230674,-0.00208246563931695,0.0447472002375717,0.0243316492586714,"2017-04","2017-Q2",244500,-0.020040899795501,"2016-06"
2017-12-31,61199,"08830","NJ","New York","Middlesex","Woodbridge Township",6443,268900,-0.00774907749077491,-0.0186131386861314,-0.0164594001463058,0.0299604859205245,-0.0157300189223363,"2006-07","2006-Q3",326600,-0.176668707899571,"2004-12"
2017-12-31,65944,"19465","PA","Philadelphia","Chester","North Coventry Township",6444,285200,0.00351864883884588,0.0092002830856334,0.0420168067226891,0.0277671848947985,0.000774678998586964,"2006-11","2006-Q4",291200,-0.0206043956043956,"2006-05"
2017-12-31,92790,"79045","TX","Hereford","Deaf Smith","Hereford",6445,97900,-0.00305498981670061,-0.0111111111111111,0.0526881720430108,0.0276967053013351,,"2017-09","2017-Q3",99000,-0.0111111111111111,"2017-07"
2017-12-31,61020,"08232","NJ","Atlantic City","Atlantic","Pleasantville",6446,105400,0.00764818355640535,0.0262901655306719,0.109473684210526,0.00697471722776766,-0.0545013971761592,"2006-12","2006-Q4",192100,-0.451327433628319,"2003-06"
2017-12-31,80793,"52002","IA","Dubuque","Dubuque","Dubuque",6447,193100,0.00940930475692629,0.0152471083070452,-0.0005175983436853,0.0228186418839968,0.0205225511901057,"2017-02","2017-Q1",195500,-0.0122762148337596,"2016-12"
2017-12-31,97433,"93725","CA","Fresno","Fresno","Fresno",6448,175500,-0.000569476082004556,0.00114090131203651,0.0720830788026878,0.108621170249708,-0.0150801836966469,"2006-11","2006-Q4",233500,-0.248394004282655,"2005-03"
2017-12-31,72546,"33327","FL","Miami-Fort Lauderdale","Broward","Weston",6449,493800,-0.000809388911371914,0.00919681177191907,0.0300375469336671,0.0652455213727683,0.00969114652795366,"2006-03","2006-Q1",564000,-0.124468085106383,"2005-07"
2017-12-31,95911,"89433","NV","Reno","Washoe","Sun Valley",6450,258400,0.00819352321498244,0.0282530839633904,0.117647058823529,0.181150504034775,0.00846978219363015,"2006-03","2006-Q1",279400,-0.0751610594130279,"2005-06"
2017-12-31,78137,"46404","IN","Chicago","Lake","Gary",6451,54600,0.0205607476635514,0.0111111111111111,0.0898203592814371,-0.0216030954411967,,"2010-07","2010-Q3",65300,-0.16385911179173,
2017-12-31,78202,"46615","IN","South Bend","Saint Joseph","South Bend",6452,77200,0.00651890482398957,0.0279627163781625,0.061898211829436,0.0290541691458415,-0.00589252396092954,"2008-06","2008-Q2",92700,-0.167206040992449,"2003-01"
2017-12-31,98649,"96130","CA","Susanville","Lassen","Susanville",6453,158500,0.000631313131313131,0.0121328224776501,0.0345953002610966,0.0539138508750903,-0.0288931149959266,"2005-12","2005-Q4",257200,-0.383748055987558,
2017-12-31,91213,"76052","TX","Dallas-Fort Worth","Tarrant","Fort Worth",6454,270800,0.0123364485981308,0.0296577946768061,0.0827668932427029,0.0855965776464895,,"2017-12","2017-Q4",270800,0,"2017-12"
2017-12-31,60905,"08008","NJ","New York","Ocean","Long Beach Township",6455,807600,0.00723372412072836,0.0132998745294856,-0.0168005843681519,0.0314082381878173,0.00125929742792508,"2006-10","2006-Q4",848300,-0.0479783095602971,"2005-11"
2017-12-31,58756,"02421","MA","Boston","Middlesex","Lexington",6456,986900,0.00580921320831635,0.0223764632756656,0.0696943420767396,0.0694673704109143,0.0425316157272932,"2017-12","2017-Q4",986900,0,"2017-12"
2017-12-31,64618,"16504","PA","Erie","Erie","Erie",6457,79900,0.0012531328320802,0.0165394402035623,0.0230473751600512,0.00689896813833735,0.00138724692888759,"2017-12","2017-Q4",79900,0,"2017-12"
2017-12-31,69273,"27282","NC",,"Guilford","High Point",6458,181600,0.00165471594043023,0.00331491712707182,0.0412844036697248,0.0299339390716438,0.00579738617523917,"2017-12","2017-Q4",181600,0,"2017-12"
2017-12-31,72681,"33565","FL","Tampa","Hillsborough","Plant City",6459,233900,0.00602150537634409,0.00515685431886549,0.0507637017070979,0.0929185381437287,-0.0000854664382090586,"2006-07","2006-Q3",278300,-0.159540064678405,"2005-10"
2017-12-31,77537,"45246","OH","Cincinnati","Hamilton","Springdale",6460,125400,0.00239808153477218,0.027027027027027,0.0829015544041451,0.0405450423303444,0.00160904479838941,"2006-11","2006-Q4",129100,-0.0286599535243997,"2004-12"
2017-12-31,81256,"53158","WI","Chicago","Kenosha","Pleasant Prairie",6461,241700,-0.000826787928896238,0.0037375415282392,0.0568430257979886,0.0568730827269659,0.00183890113553642,"2007-05","2007-Q2",246600,-0.0198702351987024,"2007-02"
2017-12-31,96088,"90212","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Beverly Hills",6462,2405800,0.0271539578174366,0.0838401585799883,0.022309097862576,0.115784268524357,0.0344564291868144,"2017-12","2017-Q4",2405800,0,"2017-12"
2017-12-31,63385,"14048","NY","Jamestown","Chautauqua","Town of Dunkirk",6463,56900,0.00352733686067019,0.0215439856373429,0.0326678765880218,0.0120209321672591,0.00106064268270245,"2017-12","2017-Q4",56900,0,"2017-12"
2017-12-31,69972,"28462","NC","Myrtle Beach","Brunswick","Holden Beach",6464,260500,0.0304588607594937,0.069376026272578,0.0491341119613371,0.0171219010497674,-0.0283490168687156,"2007-08","2007-Q3",396400,-0.342835519677094,"2004-11"
2017-12-31,95883,"89403","NV","Fernley","Lyon","Dayton",6465,256100,0.00274079874706343,0.0293408360128617,0.152046783625731,0.169021001296181,0.00765342182903939,"2006-02","2006-Q1",302700,-0.153947803105385,"2005-03"
2017-12-31,71522,"31407","GA","Savannah","Chatham","Port Wentworth",6466,137500,0.00291757840991977,0.00291757840991977,0.0576923076923077,0.023371508976942,0.00124484437454209,"2006-06","2006-Q2",143400,-0.0411436541143654,"2006-04"
2017-12-31,74658,"38120","TN","Memphis","Shelby","Memphis",6467,283200,0.0053248136315229,0.0198055455527548,0.0563222678105185,0.0360857792765792,0.00761910677849276,"2017-12","2017-Q4",283200,0,"2017-12"
2017-12-31,63024,"13219","NY","Syracuse","Onondaga","Fairmount",6468,125400,0.0032,0.00561347233360064,0.0236734693877551,0.0224943947595515,0.00508346454059039,"2017-12","2017-Q4",125400,0,"2017-12"
2017-12-31,73450,"35406","AL","Tuscaloosa","Tuscaloosa","Tuscaloosa",6469,297400,0.0060893098782138,0.0132879045996593,0.0621428571428571,0.0268491484978892,0.00833912015804605,"2014-11","2014-Q4",304100,-0.022032226241368,"2014-05"
2017-12-31,77896,"45891","OH","Van Wert","Van Wert","Van Wert",6470,86900,-0.00458190148911798,0.00695249130938586,0.0296208530805687,0.0234243909278742,-0.0120497467169404,"2007-08","2007-Q3",109700,-0.207839562443026,"2001-09"
2017-12-31,62404,"12118","NY","Albany","Saratoga","Halfmoon",6471,265400,0.000754147812971343,0.0168582375478927,0.0510891089108911,0.0227211722824714,0.0200564416249003,"2017-12","2017-Q4",265400,0,"2017-12"
2017-12-31,99304,"97459","OR","Coos Bay","Coos","North Bend",6472,205000,0.00539480137322217,0.00440960313571779,0.0567010309278351,0.0601217237897025,0.00631121485727748,"2017-12","2017-Q4",205000,0,"2017-12"
2017-12-31,93761,"81321","CO",,"Montezuma","Cortez",6473,161300,0.000620347394540943,0.00124146492861577,-0.00247371675943105,0.0118148070905402,0.00012407719176144,"2009-06","2009-Q2",169700,-0.0494991160872127,"2008-11"
2017-12-31,66781,"21108","MD","Baltimore","Anne Arundel","Glen Burnie",6474,406500,0.00469599604547701,0.00968703427719821,0,0.020766114200705,-0.00739038144230864,"2006-05","2006-Q2",462200,-0.120510601471225,"2005-06"
2017-12-31,83143,"57110","SD","Sioux Falls","Minnehaha","Sioux Falls",6475,235900,0.0124463519313305,0.0198875918720277,0.0786465477823503,0.0472202528125825,0.0253816152096404,"2017-12","2017-Q4",235900,0,"2017-12"
2017-12-31,70561,"29572","SC","Myrtle Beach","Horry","Myrtle Beach",6476,169900,0.0125148986889154,0.0253470126735063,0.036607687614399,0.0300804644794999,-0.0407655845205257,"2006-08","2006-Q3",292500,-0.419145299145299,"2004-06"
2017-12-31,85573,"62568","IL","Taylorville","Christian","Taylorville",6477,85100,0.0130952380952381,0.0416156670746634,0.106631989596879,0.0317147420162196,0.0101836195932841,"2017-12","2017-Q4",85100,0,"2017-12"
2017-12-31,73317,"35094","AL","Birmingham","Jefferson","Leeds",6478,141400,0.00568990042674253,0.0291120815138282,0.0397058823529412,0.0373721616450224,0.00659818372866905,"2017-12","2017-Q4",141400,0,"2017-12"
2017-12-31,66899,"21532","MD","Cumberland","Allegany","Frostburg",6479,95500,-0.00624349635796046,-0.0124095139607032,0.0302049622437972,0.00531944916170213,-0.0121336488282558,"2008-07","2008-Q3",113300,-0.157105030891439,"2006-03"
2017-12-31,84326,"60070","IL","Chicago","Cook","Prospect Heights",6480,230900,-0.00216076058772688,-0.0115582191780822,0.0136084284460053,0.0862179596058166,-0.0165371557391599,"2006-04","2006-Q2",295900,-0.219668807029402,"2002-11"
2017-12-31,97051,"92844","CA","Los Angeles-Long Beach-Anaheim","Orange","Garden Grove",6481,544100,0.000367714653428939,0.00852641334569045,0.0351978691019787,0.100028193382539,0.00768505817484,"2006-07","2006-Q3",587300,-0.0735569555593393,"2005-11"
2017-12-31,63932,"15201","PA","Pittsburgh","Allegheny","Pittsburgh",6482,142100,0.0142755174875089,0.0549368968077209,0.137710168134508,0.111399026035395,,"2017-12","2017-Q4",142100,0,"2017-12"
2017-12-31,73660,"35967","AL",,"De Kalb","Fort Payne",6483,109600,0.00091324200913242,-0.00363636363636364,0.0166975881261596,0.0698447509668541,-0.00313856523505407,"2008-04","2008-Q2",122500,-0.10530612244898,"2007-12"
2017-12-31,94228,"83617","ID","Boise City","Gem","Emmett",6484,189800,0.00211193241816262,0.0187869028448739,0.1015670342426,0.0741997749318255,-0.0534367254170389,"2006-11","2006-Q4",375700,-0.494809688581315,
2017-12-31,85070,"61603","IL","Peoria","Peoria","Peoria",6485,51800,0.0156862745098039,0.0176817288801572,0.00778210116731518,-0.00643749092505663,,"2010-12","2010-Q4",60600,-0.145214521452145,
2017-12-31,70612,"29630","SC","Greenville","Pickens","Central",6486,130600,-0.00910470409711684,-0.00835231586940015,0.0124031007751938,0.0377737655994832,0.0146702415844537,"2017-04","2017-Q2",136800,-0.0453216374269006,"2017-01"
2017-12-31,89622,"72543","AR",,"Cleburne","Heber Springs",6487,136900,0.00513950073421439,0.00735835172921266,0.0458365164247517,0.00731639693778052,0.00881281662412192,"2017-12","2017-Q4",136900,0,"2017-12"
2017-12-31,59112,"03303","NH","Concord","Merrimack","Concord",6488,203300,0.00843253968253968,0.0340793489318413,0.0965480043149946,0.0497245114343694,0.00274639459533588,"2006-03","2006-Q1",209700,-0.0305197901764425,"2005-05"
2017-12-31,95744,"89005","NV","Las Vegas","Clark","Boulder City",6489,272400,0.00739644970414201,0.028312570781427,0.126550868486352,0.0999206330413256,-0.0156987652479418,"2006-06","2006-Q2",356200,-0.235261089275688,"2004-08"
2017-12-31,91027,"75670","TX","Marshall","Harrison","Marshall",6490,65500,0.0155038759689922,0.0155038759689922,0.0581583198707593,0.000305623528967791,,"2013-02","2013-Q1",66500,-0.0150375939849624,"2013-01"
2017-12-31,74593,"38019","TN","Memphis","Tipton","Covington",6491,97500,0.00411946446961895,0.00723140495867769,0.0416666666666667,0.0197893452190387,0.00207476239880777,"2006-11","2006-Q4",100800,-0.0327380952380952,"2006-06"
2017-12-31,84831,"61114","IL","Rockford","Winnebago","Rockford",6492,147300,0.0151619572708477,0.038787023977433,0.100074682598954,0.0291304171997466,-0.0127689786763076,"2008-02","2008-Q1",168700,-0.126852400711322,"2004-11"
2017-12-31,90805,"75253","TX","Dallas-Fort Worth","Dallas","Dallas",6493,132900,0.0137299771167048,0.0286377708978328,0.113998323554065,0.129476857216924,0.0332750604027816,"2017-12","2017-Q4",132900,0,"2017-12"
2017-12-31,59570,"04605","ME",,"Hancock","Ellsworth",6494,164000,0.00799016594960049,0.00367197062423501,-0.028436018957346,0.0231042868561615,-0.00771137464265315,"2006-02","2006-Q1",203700,-0.194894452626411,
2017-12-31,94393,"84025","UT","Ogden","Davis","Farmington",6495,337800,0.00956365809922295,0.0273722627737226,0.0802686280780301,0.069243451086179,0.00442804270852415,"2017-12","2017-Q4",337800,0,"2017-12"
2017-12-31,61212,"08852","NJ","New York","Middlesex","South Brunswick",6496,357400,-0.00195476123987713,-0.0173219686554853,-0.0418230563002681,0.0143040290399343,-0.0098277427391279,"2005-11","2005-Q4",424100,-0.157274227776468,"2004-08"
2017-12-31,74905,"38611","MS","Memphis","Marshall","Byhalia",6497,120100,0.0109427609427609,-0.0171849427168576,0.0713648528099911,0.0334126291557511,0.0265665373888762,"2017-08","2017-Q3",124300,-0.0337892196299276,"2017-07"
2017-12-31,61847,"10538","NY","New York","Westchester","Larchmont",6498,1005700,0.00219232685600399,0.00650520416333066,-0.0415515105308301,0.0134311013194439,-0.00565668473273973,"2016-01","2016-Q1",1119400,-0.101572270859389,"2015-05"
2017-12-31,67135,"22046","VA","Washington","Fairfax","Falls Church",6499,680800,-0.00685630926331145,-0.0113273308161487,-0.00234466588511137,0.0338178990892388,0.0211010586845548,"2017-10","2017-Q4",690700,-0.0143332850731142,"2016-12"
